ID_medals,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,ID_hosts,ID_athletes,
13471,Speed skating,innsbruck-1964,500m women,Women,BRONZE,Athlete,Tatyana SIDOROVA,Soviet Union,31,51424,
13472,Speed skating,innsbruck-1964,500m men,Men,GOLD,Athlete,Richard MCDERMOTT,United States of America,31,51401,
13473,Speed skating,innsbruck-1964,500m men,Men,SILVER,Athlete,Alv GJESTVANG,Norway,31,53312,
13474,Speed skating,innsbruck-1964,500m men,Men,SILVER,Athlete,Yevgeny GRISHIN,Soviet Union,31,51402,
13475,Speed skating,innsbruck-1964,500m men,Men,SILVER,Athlete,Vladimir ORLOV,Soviet Union,31,53313,
13476,Speed skating,innsbruck-1964,1000m women,Women,GOLD,Athlete,Lidiya SKOBLIKOVA,Soviet Union,31,51417,
13477,Speed skating,innsbruck-1964,1000m women,Women,SILVER,Athlete,Irina YEGOROVA,Soviet Union,31,51351,
13478,Speed skating,innsbruck-1964,1000m women,Women,BRONZE,Athlete,Kaija MUSTONEN,Finland,31,51350,
13479,Speed skating,innsbruck-1964,1500m men,Men,GOLD,Athlete,Ants ANTSON,Soviet Union,31,51372,
13480,Speed skating,innsbruck-1964,1500m men,Men,SILVER,Athlete,Cornelis VERKERK,Netherlands,31,48934,
13481,Speed skating,innsbruck-1964,1500m men,Men,BRONZE,Athlete,Villy HAUGEN,Norway,31,53315,
13482,Speed skating,innsbruck-1964,3000m women,Women,GOLD,Athlete,Lidiya SKOBLIKOVA,Soviet Union,31,51417,
13484,Speed skating,innsbruck-1964,3000m women,Women,SILVER,Athlete,Valentina STENINA,Soviet Union,31,53340,
13485,Speed skating,innsbruck-1964,5000m men,Men,GOLD,Athlete,Knut JOHANNESEN,Norway,31,53363,
13486,Speed skating,innsbruck-1964,5000m men,Men,SILVER,Athlete,Per Ivar MOE,Norway,31,53364,
13487,Speed skating,innsbruck-1964,5000m men,Men,BRONZE,Athlete,Fred Anton MAIER,Norway,31,51411,
13488,Speed skating,innsbruck-1964,10000m men,Men,GOLD,Athlete,Jonny NILSSON,Sweden,31,51412,
13489,Speed skating,innsbruck-1964,10000m men,Men,SILVER,Athlete,Fred Anton MAIER,Norway,31,51411,
13490,Speed skating,innsbruck-1964,10000m men,Men,BRONZE,Athlete,Knut JOHANNESEN,Norway,31,53363,
13491,Speed skating,innsbruck-1964,1500m women,Women,GOLD,Athlete,Lidiya SKOBLIKOVA,Soviet Union,31,51417,
13492,Speed skating,innsbruck-1964,1500m women,Women,SILVER,Athlete,Kaija MUSTONEN,Finland,31,51350,
13493,Speed skating,innsbruck-1964,1500m women,Women,BRONZE,Athlete,Berta KOLOKOLTSEVA,Soviet Union,31,53376,
13494,Luge,innsbruck-1964,Doubles mixed,Open,GOLD,GameTeam,Josef FEISTMANTL,Austria,31,48837,
13495,Luge,innsbruck-1964,Doubles mixed,Open,GOLD,GameTeam,Manfred STENGL,Austria,31,71806,
13496,Luge,innsbruck-1964,Doubles mixed,Open,SILVER,GameTeam,Reinhold SENN,Austria,31,53400,
13497,Luge,innsbruck-1964,Doubles mixed,Open,SILVER,GameTeam,Helmut THALER,Austria,31,51134,
13498,Luge,innsbruck-1964,Doubles mixed,Open,BRONZE,GameTeam,Walter AUSSENDORFER,Italy,31,53396,
13499,Luge,innsbruck-1964,Doubles mixed,Open,BRONZE,GameTeam,Sigisfredo MAIR,Italy,31,51136,
13500,Luge,innsbruck-1964,Singles women,Women,GOLD,Athlete,Ortrun ENDERLEIN,Germany,31,51127,
13501,Luge,innsbruck-1964,Singles women,Women,SILVER,Athlete,Ilse GEISLER,Germany,31,53379,
13502,Luge,innsbruck-1964,Singles women,Women,BRONZE,Athlete,Helene THURNER,Austria,31,51112,
13503,Luge,innsbruck-1964,Singles men,Men,GOLD,Athlete,Thomas KÖHLER,Germany,31,51128,
13504,Luge,innsbruck-1964,Singles men,Men,SILVER,Athlete,Klaus BONSACK,Germany,31,48835,
13505,Luge,innsbruck-1964,Singles men,Men,BRONZE,Athlete,Hans PLENK,Germany,31,51130,
13506,Bobsleigh,innsbruck-1964,two-man men,Men,GOLD,GameTeam,Antony James NASH,Great Britain,31,71612,
13507,Bobsleigh,innsbruck-1964,two-man men,Men,GOLD,GameTeam,Robin Thomas DIXON,Great Britain,31,71613,
13508,Bobsleigh,innsbruck-1964,two-man men,Men,SILVER,GameTeam,Sergio ZARDINI,Italy,31,71817,
13509,Bobsleigh,innsbruck-1964,two-man men,Men,SILVER,GameTeam,Romano BONAGURA,Italy,31,71818,
13510,Bobsleigh,innsbruck-1964,two-man men,Men,BRONZE,GameTeam,Eugenio MONTI,Italy,31,71607,
13511,Bobsleigh,innsbruck-1964,two-man men,Men,BRONZE,GameTeam,Sergio SIORPAES,Italy,31,71819,
13513,Equestrian Eventing,rome-1960,individual mixed,Men,SILVER,Athlete,Neil John LAVIS,Australia,32,52110,
13514,Equestrian Eventing,rome-1960,individual mixed,Men,BRONZE,Athlete,Anton BÜHLER,Switzerland,32,47831,
13515,Shooting,rome-1960,trap 125 targets men,Men,GOLD,Athlete,Ion DUMITRESCU,Romania,32,47334,
13516,Shooting,rome-1960,trap 125 targets men,Men,SILVER,Athlete,Galliano ROSSINI,Italy,32,49568,
13517,Shooting,rome-1960,trap 125 targets men,Men,BRONZE,Athlete,Sergei KALININ,Soviet Union,32,52857,
13518,Shooting,rome-1960,300m free rifle 3 positions 3 men,Men,GOLD,Athlete,Hubert HAMMERER,Austria,32,52798,
13519,Shooting,rome-1960,300m free rifle 3 positions 3 men,Men,SILVER,Athlete,Hansrudi SPILLMANN,Switzerland,32,53499,
13520,Shooting,rome-1960,300m free rifle 3 positions 3 men,Men,BRONZE,Athlete,Vasily BORISOV,Soviet Union,32,53500,
13521,Shooting,rome-1960,50m rifle prone 60 shots men,Men,GOLD,Athlete,Peter KOHNKE,Germany,32,49545,
13522,Shooting,rome-1960,50m rifle prone 60 shots men,Men,SILVER,Athlete,James Enoch HILL,United States of America,32,53523,
13523,Shooting,rome-1960,50m rifle prone 60 shots men,Men,BRONZE,Athlete,Enrico FORCELLA PELLICCIONI,Venezuela,32,49462,
13524,Shooting,rome-1960,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,William Willard MCMILLAN,United States of America,32,44670,
13525,Shooting,rome-1960,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,Pentti Tapio Akseli LINNOSVUO,Finland,32,49493,
13526,Shooting,rome-1960,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,Aleksandr ZABELIN,Soviet Union,32,52924,
13527,Shooting,rome-1960,50m pistol 60 shots men,Men,GOLD,Athlete,Aleksei GUSHCHIN,Soviet Union,32,53580,
13528,Shooting,rome-1960,50m pistol 60 shots men,Men,SILVER,Athlete,Makhmud UMAROV,Soviet Union,32,53581,
13529,Shooting,rome-1960,50m pistol 60 shots men,Men,BRONZE,Athlete,Yoshihisa YOSHIKAWA,Japan,32,47367,
13530,Shooting,rome-1960,50m rifle 3 positions 3x40 shots men,Men,GOLD,Athlete,Viktor SHAMBURKIN,Soviet Union,32,52888,
13531,Shooting,rome-1960,50m rifle 3 positions 3x40 shots men,Men,SILVER,Athlete,Marat NIYAZOV,Soviet Union,32,53526,
13532,Shooting,rome-1960,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,Klaus ZÄHRINGER,Germany,32,49458,
13533,Modern Pentathlon,rome-1960,Individual competition men,Men,GOLD,Athlete,Ferenc NEMETH,Hungary,32,53621,
13534,Modern Pentathlon,rome-1960,Individual competition men,Men,SILVER,Athlete,Imre NAGY,Hungary,32,51430,
13535,Modern Pentathlon,rome-1960,Individual competition men,Men,BRONZE,Athlete,Robert Lee BECK,United States of America,32,50873,
13537,Athletics,rome-1960,20km walk men,Men,SILVER,Athlete,Noel Frederick FREEMAN,Australia,32,52476,
13538,Athletics,rome-1960,20km walk men,Men,BRONZE,Athlete,Stanley Frank VICKERS,Great Britain,32,53670,
13540,Athletics,rome-1960,high jump men,Men,SILVER,Athlete,Valeri BRUMEL,Soviet Union,32,52676,
13541,Athletics,rome-1960,high jump men,Men,BRONZE,Athlete,John Curtis THOMAS,United States of America,32,52677,
13542,Athletics,rome-1960,400m hurdles men,Men,GOLD,Athlete,Glenn Ashby DAVIS,United States of America,32,53700,
13543,Athletics,rome-1960,400m hurdles men,Men,SILVER,Athlete,Clifton Emmett CUSHMAN,United States of America,32,53701,
13544,Athletics,rome-1960,400m hurdles men,Men,BRONZE,Athlete,Richard Wayne HOWARD,United States of America,32,53702,
13545,Athletics,rome-1960,100m men,Men,GOLD,Athlete,Armin HARY,Germany,32,53706,
13546,Athletics,rome-1960,100m men,Men,SILVER,Athlete,David SIME,United States of America,32,53707,
13547,Athletics,rome-1960,100m men,Men,BRONZE,Athlete,Peter RADFORD,Great Britain,32,53708,
13548,Athletics,rome-1960,80m hurdles women,Women,GOLD,Athlete,Iryna PRESS,Soviet Union,32,52620,
13549,Athletics,rome-1960,80m hurdles women,Women,SILVER,Athlete,Carole Louis QUINTON,Great Britain,32,53713,
13550,Athletics,rome-1960,80m hurdles women,Women,BRONZE,Athlete,Gisela KÖHLER-BIRKEMEYER,Germany,32,53714,
13551,Athletics,rome-1960,marathon men,Men,GOLD,Athlete,Abebe BIKILA,Ethiopia,32,50672,
13552,Athletics,rome-1960,marathon men,Men,SILVER,Athlete,Abdesiem RHADI BEN ABDESSELEM,Morocco,32,53717,
13553,Athletics,rome-1960,marathon men,Men,BRONZE,Athlete,Arthur Barry MAGEE,New Zealand,32,52709,
13554,Athletics,rome-1960,50km walk men,Men,GOLD,Athlete,Donald James THOMPSON,Great Britain,32,52502,
13555,Athletics,rome-1960,50km walk men,Men,SILVER,Athlete,John Artur LJUNGGREN,Sweden,32,52487,
13556,Athletics,rome-1960,50km walk men,Men,BRONZE,Athlete,Abdon PAMICH,Italy,32,47987,
13557,Athletics,rome-1960,110m hurdles men,Men,GOLD,Athlete,Lee CALHOUN,United States of America,32,53786,
13558,Athletics,rome-1960,110m hurdles men,Men,SILVER,Athlete,William Lee MAY,United States of America,32,53787,
13559,Athletics,rome-1960,110m hurdles men,Men,BRONZE,Athlete,Hayes JONES,United States of America,32,52495,
13560,Athletics,rome-1960,3000m steeplechase men,Men,GOLD,Athlete,Zdzislaw KRZYSZKOWIAK,Poland,32,53791,
13561,Athletics,rome-1960,3000m steeplechase men,Men,SILVER,Athlete,Nikolai SOKOLOV,Soviet Union,32,53792,
13563,Athletics,rome-1960,200m women,Women,GOLD,Athlete,Wilma RUDOLPH,United States of America,32,53798,
13564,Athletics,rome-1960,200m women,Women,SILVER,Athlete,Judith (Jutta) HEINE,Germany,32,53799,
13565,Athletics,rome-1960,200m women,Women,BRONZE,Athlete,Dorothy HYMAN,Great Britain,32,52675,
13567,Athletics,rome-1960,long jump women,Women,SILVER,Athlete,Elzbieta DUNSKA-KRZESINSKA,Poland,32,53805,
13568,Athletics,rome-1960,long jump women,Women,BRONZE,Athlete,Hildrun CLAUS-LAUFER,Germany,32,52532,
13569,Athletics,rome-1960,pole vault men,Men,GOLD,Athlete,Donald George BRAGG,United States of America,32,53816,
13570,Athletics,rome-1960,pole vault men,Men,SILVER,Athlete,Ronald Hugh MORRIS,United States of America,32,53817,
13571,Athletics,rome-1960,pole vault men,Men,BRONZE,Athlete,Eeles Enok LANDSTRÖM,Finland,32,53818,
13572,Athletics,rome-1960,high jump women,Women,GOLD,Athlete,Iolanda BALAS,Romania,32,52537,
13573,Athletics,rome-1960,high jump women,Women,SILVER,Athlete,Dorothy Ada SHIRLEY,Great Britain,32,53826,
13574,Athletics,rome-1960,high jump women,Women,SILVER,Athlete,Jaroslawa JOZWIAKOWSKA-BIEDA,Poland,32,52544,
13575,Athletics,rome-1960,decathlon men,Men,GOLD,Athlete,Rafer Lewis JOHNSON,United States of America,32,53834,
13576,Athletics,rome-1960,decathlon men,Men,SILVER,Athlete,Chuan-Kwang YANG,Chinese Taipei,32,52517,
13577,Athletics,rome-1960,decathlon men,Men,BRONZE,Athlete,Vasili KUZNETSOV,Soviet Union,32,52518,
13578,Athletics,rome-1960,javelin throw men,Men,GOLD,Athlete,Viktor TSYBULENKO,Soviet Union,32,53853,
13579,Athletics,rome-1960,javelin throw men,Men,SILVER,Athlete,Walter KRÜGER,Germany,32,53854,
13580,Athletics,rome-1960,javelin throw men,Men,BRONZE,Athlete,Gergely KULCSAR,Hungary,32,50586,
13581,Athletics,rome-1960,triple jump men,Men,GOLD,Athlete,Jozef SCHMIDT,Poland,32,50761,
13582,Athletics,rome-1960,triple jump men,Men,SILVER,Athlete,Vladimir GORYAEV,Soviet Union,32,53861,
13583,Athletics,rome-1960,triple jump men,Men,BRONZE,Athlete,Vitold KREER,Soviet Union,32,53862,
13584,Athletics,rome-1960,100m women,Women,GOLD,Athlete,Wilma RUDOLPH,United States of America,32,53798,
13585,Athletics,rome-1960,100m women,Women,SILVER,Athlete,Dorothy HYMAN,Great Britain,32,52675,
13586,Athletics,rome-1960,100m women,Women,BRONZE,Athlete,Giuseppina LEONE,Italy,32,53800,
13587,Athletics,rome-1960,400m men,Men,GOLD,Athlete,Otis Crandall DAVIS,United States of America,32,53873,
13588,Athletics,rome-1960,400m men,Men,SILVER,Athlete,Carl KAUFMANN,Germany,32,53874,
13589,Athletics,rome-1960,400m men,Men,BRONZE,Athlete,Malcolm Clive SPENCE,South Africa,32,53875,
13590,Athletics,rome-1960,long jump men,Men,GOLD,Athlete,Ralph Harold BOSTON,United States of America,32,50703,
13591,Athletics,rome-1960,long jump men,Men,SILVER,Athlete,Irvin ROBERSON,United States of America,32,53879,
13592,Athletics,rome-1960,long jump men,Men,BRONZE,Athlete,Igor TER-OVANESYAN,Soviet Union,32,50704,
13593,Athletics,rome-1960,shot put men,Men,GOLD,Athlete,William Henry NIEDER,United States of America,32,53893,
13594,Athletics,rome-1960,shot put men,Men,SILVER,Athlete,Parry O'BRIEN,United States of America,32,52734,
13595,Athletics,rome-1960,shot put men,Men,BRONZE,Athlete,Dallas Crutcher III LONG,United States of America,32,52733,
13596,Athletics,rome-1960,discus throw women,Women,GOLD,Athlete,Nina ROMASHKOVA-PONOMAREVA,Soviet Union,32,52659,
13597,Athletics,rome-1960,discus throw women,Women,SILVER,Athlete,Tamara PRESS,Soviet Union,32,52655,
13598,Athletics,rome-1960,discus throw women,Women,BRONZE,Athlete,Lia MANOLIU,Romania,32,47918,
13600,Athletics,rome-1960,800m women,Women,SILVER,Athlete,Brenda JONES-CARR,Australia,32,53907,
13601,Athletics,rome-1960,800m women,Women,BRONZE,Athlete,Ursula DONATH,Germany,32,53908,
13602,Athletics,rome-1960,1500m men,Men,GOLD,Athlete,Herbert ELLIOTT,Australia,32,53912,
13603,Athletics,rome-1960,1500m men,Men,SILVER,Athlete,Michel JAZY,France,32,52723,
13604,Athletics,rome-1960,1500m men,Men,BRONZE,Athlete,Istvan ROSZAVÖLGYI,Hungary,32,53913,
13605,Athletics,rome-1960,javelin throw women,Women,GOLD,Athlete,Elvira OZOLINA,Soviet Union,32,52780,
13606,Athletics,rome-1960,javelin throw women,Women,SILVER,Athlete,Dana INGROVA-ZATOPKOVA,Czechoslovakia,32,53921,
13608,Athletics,rome-1960,10000m men,Men,GOLD,Athlete,Pyotr BOLOTNIKOV,Soviet Union,32,52710,
13609,Athletics,rome-1960,10000m men,Men,SILVER,Athlete,Hans GRODOTZKI,Germany,32,53928,
13610,Athletics,rome-1960,10000m men,Men,BRONZE,Athlete,David POWER,Australia,32,53766,
13611,Athletics,rome-1960,shot put women,Women,GOLD,Athlete,Tamara PRESS,Soviet Union,32,52655,
13612,Athletics,rome-1960,shot put women,Women,SILVER,Athlete,Johanna LÜTTGE-HÜBNER,Germany,32,52747,
13613,Athletics,rome-1960,shot put women,Women,BRONZE,Athlete,Earlene Dennis BROWN,United States of America,32,52748,
13614,Athletics,rome-1960,hammer throw men,Men,GOLD,Athlete,Vasili RUDENKOV,Soviet Union,32,53957,
13615,Athletics,rome-1960,hammer throw men,Men,SILVER,Athlete,Gyula ZSIVOTZKY,Hungary,32,48011,
13616,Athletics,rome-1960,hammer throw men,Men,BRONZE,Athlete,Tadeusz RUT,Poland,32,52567,
13617,Athletics,rome-1960,discus throw men,Men,GOLD,Athlete,Alfred OERTER,United States of America,32,50470,
13618,Athletics,rome-1960,discus throw men,Men,SILVER,Athlete,Richard Aldrich BABKA,United States of America,32,53965,
13619,Athletics,rome-1960,discus throw men,Men,BRONZE,Athlete,Richard Lee COCHRAN,United States of America,32,53966,
13620,Athletics,rome-1960,200m men,Men,GOLD,Athlete,Livio BERRUTI,Italy,32,52755,
13622,Athletics,rome-1960,200m men,Men,BRONZE,Athlete,Abdoulaye SEYE,France,32,53976,
13623,Athletics,rome-1960,5000m men,Men,GOLD,Athlete,Murray Gordon HALBERG,New Zealand,32,52697,
13624,Athletics,rome-1960,5000m men,Men,SILVER,Athlete,Hans GRODOTZKI,Germany,32,53928,
13625,Athletics,rome-1960,5000m men,Men,BRONZE,Athlete,Kazimierz ZIMNY,Poland,32,53946,
13626,Athletics,rome-1960,800m men,Men,GOLD,Athlete,Peter SNELL,New Zealand,32,52662,
13627,Athletics,rome-1960,800m men,Men,SILVER,Athlete,Roger MOENS,Belgium,32,53919,
13628,Athletics,rome-1960,800m men,Men,BRONZE,Athlete,George Ezekiel KERR,West Indies Federation,32,52664,
13629,Cycling Road,rome-1960,individual road race men,Men,GOLD,Athlete,Viktor KAPITONOV,Soviet Union,32,53991,
13630,Cycling Road,rome-1960,individual road race men,Men,SILVER,Athlete,Livio TRAPE,Italy,32,53992,
13631,Cycling Road,rome-1960,individual road race men,Men,BRONZE,Athlete,Willy VAN DEN BERGHEN,Belgium,32,53993,
13632,Cycling Track,rome-1960,1km time trial men,Men,GOLD,Athlete,Sante GAIARDONI,Italy,32,54101,
13633,Cycling Track,rome-1960,1km time trial men,Men,SILVER,Athlete,Dietrich (Dieter) GIESELER,Germany,32,54102,
13634,Cycling Track,rome-1960,1km time trial men,Men,BRONZE,Athlete,Rostislav VARGASHKIN,Soviet Union,32,54103,
13635,Cycling Track,rome-1960,Sprint individual men,Men,GOLD,Athlete,Sante GAIARDONI,Italy,32,54101,
13636,Cycling Track,rome-1960,Sprint individual men,Men,SILVER,Athlete,Leo STERCKX,Belgium,32,54121,
13637,Cycling Track,rome-1960,Sprint individual men,Men,BRONZE,Athlete,Valentino GASPARELLA,Italy,32,54122,
13638,Cycling Track,rome-1960,2000m tandem men,Men,GOLD,GameTeam,Giuseppe BEGHETTO,Italy,32,71851,
13639,Cycling Track,rome-1960,2000m tandem men,Men,GOLD,GameTeam,Sergio BIANCHETTO,Italy,32,51832,
13640,Cycling Track,rome-1960,2000m tandem men,Men,SILVER,GameTeam,Jürgen SIMON,Germany,32,71852,
13641,Cycling Track,rome-1960,2000m tandem men,Men,SILVER,GameTeam,Lothar STÄBER,Germany,32,71853,
13642,Cycling Track,rome-1960,2000m tandem men,Men,BRONZE,GameTeam,Boris VASILYEV,Soviet Union,32,71854,
13643,Cycling Track,rome-1960,2000m tandem men,Men,BRONZE,GameTeam,Vladimir LEONOV,Soviet Union,32,71855,
13644,Canoe Sprint,rome-1960,K2 500m kayak double women,Women,GOLD,GameTeam,Mariya SHUBINA,Soviet Union,32,71865,
13645,Canoe Sprint,rome-1960,K2 500m kayak double women,Women,GOLD,GameTeam,Antonina SEREDINA,Soviet Union,32,54134,
13646,Canoe Sprint,rome-1960,K2 500m kayak double women,Women,SILVER,GameTeam,Therese ZENZ,Germany,32,54135,
13647,Canoe Sprint,rome-1960,K2 500m kayak double women,Women,SILVER,GameTeam,Ingrid HARTMANN,Germany,32,71866,
13648,Canoe Sprint,rome-1960,K2 500m kayak double women,Women,BRONZE,GameTeam,Klara BANFALVI-FRIED,Hungary,32,54137,
13649,Canoe Sprint,rome-1960,K2 500m kayak double women,Women,BRONZE,GameTeam,Vilma EGRESI,Hungary,32,71867,
13650,Canoe Sprint,rome-1960,C2 1000m canoe double men,Men,GOLD,GameTeam,Leonid GEISHTOR,Soviet Union,32,71876,
13651,Canoe Sprint,rome-1960,C2 1000m canoe double men,Men,GOLD,GameTeam,Sergei MAKARENKO,Soviet Union,32,71877,
13652,Canoe Sprint,rome-1960,C2 1000m canoe double men,Men,SILVER,GameTeam,Aldo DEZI,Italy,32,71878,
13653,Canoe Sprint,rome-1960,C2 1000m canoe double men,Men,SILVER,GameTeam,Francesco LA MACCHIA,Italy,32,71879,
13654,Canoe Sprint,rome-1960,C2 1000m canoe double men,Men,BRONZE,GameTeam,Imre FARKAS,Hungary,32,71880,
13655,Canoe Sprint,rome-1960,C2 1000m canoe double men,Men,BRONZE,GameTeam,Andras Istvan TÖRO,Hungary,32,52981,
13656,Canoe Sprint,rome-1960,K1 1000m kayak single men,Men,GOLD,Athlete,Erik Rosendahl HANSEN,Denmark,32,46677,
13657,Canoe Sprint,rome-1960,K1 1000m kayak single men,Men,SILVER,Athlete,Imre SZÖLLÖSI,Hungary,32,54127,
13658,Canoe Sprint,rome-1960,K1 1000m kayak single men,Men,BRONZE,Athlete,Gert FREDRIKSSON,Sweden,32,54128,
13659,Canoe Sprint,rome-1960,K1 500m kayak single women,Women,GOLD,Athlete,Antonina SEREDINA,Soviet Union,32,54134,
13660,Canoe Sprint,rome-1960,K1 500m kayak single women,Women,SILVER,Athlete,Therese ZENZ,Germany,32,54135,
13661,Canoe Sprint,rome-1960,K1 500m kayak single women,Women,BRONZE,Athlete,Daniela WALKOWIAK-PILECKA,Poland,32,52976,
13662,Canoe Sprint,rome-1960,C1 1000m canoe single men,Men,GOLD,Athlete,Janos PARTI,Hungary,32,54142,
13663,Canoe Sprint,rome-1960,C1 1000m canoe single men,Men,SILVER,Athlete,Aleksandr SILAEV,Soviet Union,32,54143,
13664,Canoe Sprint,rome-1960,C1 1000m canoe single men,Men,BRONZE,Athlete,Leon ROTMAN,Romania,32,54144,
13665,Canoe Sprint,rome-1960,K2 1000m kayak double men,Men,GOLD,GameTeam,Gert FREDRIKSSON,Sweden,32,54128,
13666,Canoe Sprint,rome-1960,K2 1000m kayak double men,Men,GOLD,GameTeam,Sven-Olov SJÖDELIUS,Sweden,32,71768,
13667,Canoe Sprint,rome-1960,K2 1000m kayak double men,Men,SILVER,GameTeam,György MESZAROS,Hungary,32,71772,
13668,Canoe Sprint,rome-1960,K2 1000m kayak double men,Men,SILVER,GameTeam,Andras SZENTE,Hungary,32,71890,
13669,Canoe Sprint,rome-1960,K2 1000m kayak double men,Men,BRONZE,GameTeam,Stefan KAPLANIAK,Poland,32,55543,
13670,Canoe Sprint,rome-1960,K2 1000m kayak double men,Men,BRONZE,GameTeam,Wladyslaw ZIELINSKI,Poland,32,71891,
13671,Equestrian Dressage,rome-1960,individual mixed,Open,GOLD,Athlete,Sergei FILATOV,Soviet Union,32,52954,
13672,Equestrian Dressage,rome-1960,individual mixed,Open,SILVER,Athlete,Gustav FISCHER,Switzerland,32,50911,
13673,Equestrian Dressage,rome-1960,individual mixed,Open,BRONZE,Athlete,Josef NECKERMANN,Germany,32,47804,
13674,Gymnastics Artistic,rome-1960,pommel horse men,Men,GOLD,Athlete,Boris SHAKHLIN,Soviet Union,32,52330,
13675,Gymnastics Artistic,rome-1960,pommel horse men,Men,GOLD,Athlete,Eugen Georg Oskar EKMAN,Finland,32,52350,
13676,Gymnastics Artistic,rome-1960,pommel horse men,Men,BRONZE,Athlete,Shuji TSURUMI,Japan,32,52335,
13677,Gymnastics Artistic,rome-1960,individual all-round women,Women,GOLD,Athlete,Larisa LATYNINA,Soviet Union,32,52326,
13678,Gymnastics Artistic,rome-1960,individual all-round women,Women,SILVER,Athlete,Sofiya MURATOVA,Soviet Union,32,54157,
13679,Gymnastics Artistic,rome-1960,individual all-round women,Women,BRONZE,Athlete,Polina ASTAKHOVA,Soviet Union,32,52327,
13680,Gymnastics Artistic,rome-1960,uneven bars women,Women,GOLD,Athlete,Polina ASTAKHOVA,Soviet Union,32,52327,
13681,Gymnastics Artistic,rome-1960,uneven bars women,Women,SILVER,Athlete,Larisa LATYNINA,Soviet Union,32,52326,
13682,Gymnastics Artistic,rome-1960,uneven bars women,Women,BRONZE,Athlete,Tamara ZAMOTAYLOVA-LYUKHINA,Soviet Union,32,52423,
13683,Gymnastics Artistic,rome-1960,individual all-round men,Men,GOLD,Athlete,Boris SHAKHLIN,Soviet Union,32,52330,
13685,Gymnastics Artistic,rome-1960,individual all-round men,Men,BRONZE,Athlete,Yuri TITOV,Soviet Union,32,52331,
13687,Gymnastics Artistic,rome-1960,horizontal bar men,Men,SILVER,Athlete,Masao TAKEMOTO,Japan,32,54249,
13688,Gymnastics Artistic,rome-1960,horizontal bar men,Men,BRONZE,Athlete,Boris SHAKHLIN,Soviet Union,32,52330,
13689,Gymnastics Artistic,rome-1960,balance beam women,Women,GOLD,Athlete,Eva VECHTOVA-BOSAKOVA,Czechoslovakia,32,54159,
13690,Gymnastics Artistic,rome-1960,balance beam women,Women,SILVER,Athlete,Larisa LATYNINA,Soviet Union,32,52326,
13691,Gymnastics Artistic,rome-1960,balance beam women,Women,BRONZE,Athlete,Sofiya MURATOVA,Soviet Union,32,54157,
13692,Gymnastics Artistic,rome-1960,vault men,Men,GOLD,Athlete,Boris SHAKHLIN,Soviet Union,32,52330,
13694,Gymnastics Artistic,rome-1960,vault men,Men,BRONZE,Athlete,Vladimir PORTNOI,Soviet Union,32,54252,
13695,Gymnastics Artistic,rome-1960,rings men,Men,GOLD,Athlete,Albert AZARYAN,Soviet Union,32,54251,
13696,Gymnastics Artistic,rome-1960,rings men,Men,SILVER,Athlete,Boris SHAKHLIN,Soviet Union,32,52330,
13697,Gymnastics Artistic,rome-1960,rings men,Men,BRONZE,Athlete,Velik Nikolov KAPSAZOV,Bulgaria,32,52352,
13700,Gymnastics Artistic,rome-1960,vault women,Women,SILVER,Athlete,Sofiya MURATOVA,Soviet Union,32,54157,
13701,Gymnastics Artistic,rome-1960,vault women,Women,BRONZE,Athlete,Larisa LATYNINA,Soviet Union,32,52326,
13702,Gymnastics Artistic,rome-1960,floor exercises men,Men,GOLD,Athlete,Nobuyuki AIHARA,Japan,32,54250,
13703,Gymnastics Artistic,rome-1960,floor exercises men,Men,SILVER,Athlete,Yuri TITOV,Soviet Union,32,52331,
13704,Gymnastics Artistic,rome-1960,floor exercises men,Men,BRONZE,Athlete,Franco MENICHELLI,Italy,32,49820,
13705,Gymnastics Artistic,rome-1960,parallel bars men,Men,GOLD,Athlete,Boris SHAKHLIN,Soviet Union,32,52330,
13706,Gymnastics Artistic,rome-1960,parallel bars men,Men,SILVER,Athlete,Giovanni CARMINUCCI,Italy,32,49766,
13708,Gymnastics Artistic,rome-1960,floor exercises women,Women,GOLD,Athlete,Larisa LATYNINA,Soviet Union,32,52326,
13709,Gymnastics Artistic,rome-1960,floor exercises women,Women,SILVER,Athlete,Polina ASTAKHOVA,Soviet Union,32,52327,
13710,Gymnastics Artistic,rome-1960,floor exercises women,Women,BRONZE,Athlete,Tamara ZAMOTAYLOVA-LYUKHINA,Soviet Union,32,52423,
13711,Rowing,rome-1960,pair without coxswain 2 men,Men,GOLD,GameTeam,Valentin BOREIKO,Soviet Union,32,71901,
13712,Rowing,rome-1960,pair without coxswain 2 men,Men,GOLD,GameTeam,Oleg GOLOVANOV,Soviet Union,32,71902,
13713,Rowing,rome-1960,pair without coxswain 2 men,Men,SILVER,GameTeam,Alfred SAGEDER,Austria,32,71903,
13714,Rowing,rome-1960,pair without coxswain 2 men,Men,SILVER,GameTeam,Josef KLOIMSTEIN,Austria,32,71904,
