athletes,ID_results,discipline_title,event_title,slug_game,participant_type,medal_type,rank_position,country_name
Vladimir IVANOV; Ivan SOZONOV,18045,Badminton,doubles men,rio-2016,GameTeam,,5,Russian Federation
Yong Dae LEE,18046,Badminton,doubles men,rio-2016,GameTeam,,5,Republic of Korea
Gi Jung KIM; Sa Rang KIM,18047,Badminton,doubles men,rio-2016,GameTeam,,5,Republic of Korea
Hiroyuki ENDO; Kenichi HAYAKAWA,18048,Badminton,doubles men,rio-2016,GameTeam,,5,Japan
Matthew CHAU; Sawan SERASINGHE,18049,Badminton,doubles men,rio-2016,GameTeam,,9,Australia
Sheng Mu LEE; Chia Hsin TSAI,18050,Badminton,doubles men,rio-2016,GameTeam,,9,Chinese Taipei
Michael FUCHS; Johannes SCHOETTLER,18051,Badminton,doubles men,rio-2016,GameTeam,,9,Germany
Phillip CHEW; Sattawat PONGNAIRAT,18052,Badminton,doubles men,rio-2016,GameTeam,,9,United States of America
Mathias BOE; Carsten MOGENSEN,18053,Badminton,doubles men,rio-2016,GameTeam,,9,Denmark
Adam CWALINA; Przemyslaw WACHA,18054,Badminton,doubles men,rio-2016,GameTeam,,9,Poland
Mohammad AHSAN; Hendra SETIAWAN,18055,Badminton,doubles men,rio-2016,GameTeam,,9,Indonesia
Manu ATTRI,18056,Badminton,doubles men,rio-2016,GameTeam,,9,India
Misaki MATSUTOMO; Ayaka TAKAHASHI,18097,Badminton,doubles women,rio-2016,GameTeam,GOLD,1,Japan
Christinna PEDERSEN; Kamilla Rytter JUHL,18098,Badminton,doubles women,rio-2016,GameTeam,SILVER,2,Denmark
Seung Chan SHIN,18099,Badminton,doubles women,rio-2016,GameTeam,BRONZE,3,Republic of Korea
Yuanting TANG; Yang YU,18100,Badminton,doubles women,rio-2016,GameTeam,,4,People's Republic of China
Vivian Kah Mun HOO; Khe Wei WOON,18101,Badminton,doubles women,rio-2016,GameTeam,,5,Malaysia
Eefje MUSKENS; Selena PIEK,18102,Badminton,doubles women,rio-2016,GameTeam,,5,Netherlands
Nitya Krishinda MAHESWARI; Greysia POLII,18103,Badminton,doubles women,rio-2016,GameTeam,,5,Indonesia
Ye Na CHANG; So Hee LEE,18104,Badminton,doubles women,rio-2016,GameTeam,,5,Republic of Korea
Puttita SUPAJIRAKUL; Sapsiree TAERATTANACHAI,18105,Badminton,doubles women,rio-2016,GameTeam,,9,Thailand
Jwala GUTTA; Ashwini PONNAPPA,18106,Badminton,doubles women,rio-2016,GameTeam,,9,India
Eva LEE; Paula Lynn OBANANA,18107,Badminton,doubles women,rio-2016,GameTeam,,9,United States of America
Ying LUO; Yu LUO,18108,Badminton,doubles women,rio-2016,GameTeam,,9,People's Republic of China
Heather OLVER; Lauren SMITH,18109,Badminton,doubles women,rio-2016,GameTeam,,9,Great Britain
Lok Yan POON; Ying Suet TSE,18110,Badminton,doubles women,rio-2016,GameTeam,,9,Hong Kong; China
Gabriela STOEVA; Stefani STOEVA,18111,Badminton,doubles women,rio-2016,GameTeam,,9,Bulgaria
Johanna GOLISZEWSKI; Carla NELTE,18112,Badminton,doubles women,rio-2016,GameTeam,,9,Germany
Marc LOPEZ; Rafael NADAL,20164,Tennis,doubles men,rio-2016,GameTeam,GOLD,1,Spain
Florin MERGEA; Horia TECAU,20165,Tennis,doubles men,rio-2016,GameTeam,SILVER,2,Romania
Steve JOHNSON; Jack SOCK,20166,Tennis,doubles men,rio-2016,GameTeam,BRONZE,3,United States of America
Daniel NESTOR; Vasek POSPISIL,20167,Tennis,doubles men,rio-2016,GameTeam,,4,Canada
Roberto BAUTISTA AGUT; David FERRER,20168,Tennis,doubles men,rio-2016,GameTeam,,5,Spain
Marcelo MELO; Bruno SOARES,20169,Tennis,doubles men,rio-2016,GameTeam,,5,Brazil
Oliver MARACH; Alexander PEYA,20170,Tennis,doubles men,rio-2016,GameTeam,,5,Austria
Fabio FOGNINI; Andreas SEPPI,20171,Tennis,doubles men,rio-2016,GameTeam,,5,Italy
Juan-Sebastian CABAL; Robert FARAH,20172,Tennis,doubles men,rio-2016,GameTeam,,9,Colombia
Lukasz KUBOT; Marcin MATKOWSKI,20173,Tennis,doubles men,rio-2016,GameTeam,,9,Poland
Novak DJOKOVIC; Nenad ZIMONJIC,20174,Tennis,doubles men,rio-2016,GameTeam,,9,Serbia
Santiago GONZALEZ; Miguel-Angel REYES-VARELA,20175,Tennis,doubles men,rio-2016,GameTeam,,9,Mexico
Juan Martin DEL POTRO; Maximo GONZALEZ,20176,Tennis,doubles men,rio-2016,GameTeam,,9,Argentina
Brian BAKER; Rajeev RAM,20177,Tennis,doubles men,rio-2016,GameTeam,,9,United States of America
Gastao ELIAS; Joao SOUSA,20178,Tennis,doubles men,rio-2016,GameTeam,,9,Portugal
Thomaz BELLUCCI; Andre SA,20179,Tennis,doubles men,rio-2016,GameTeam,,9,Brazil
Pierre-Hugues HERBERT; Nicolas MAHUT,20180,Tennis,doubles men,rio-2016,GameTeam,,17,France
Julio PERALTA; Hans PODLIPNIK-CASTILLO,20181,Tennis,doubles men,rio-2016,GameTeam,,17,Chile
Rohan BOPANNA; Leander PAES,20182,Tennis,doubles men,rio-2016,GameTeam,,17,India
Lukas ROSOL; Radek STEPANEK,20183,Tennis,doubles men,rio-2016,GameTeam,,17,Czech Republic
Sanchai RATIWATANA; Sonchat RATIWATANA,20184,Tennis,doubles men,rio-2016,GameTeam,,17,Thailand
Marin CILIC; Marin DRAGANJA,20185,Tennis,doubles men,rio-2016,GameTeam,,17,Croatia
Colin FLEMING; Dominic INGLOT,20186,Tennis,doubles men,rio-2016,GameTeam,,17,Great Britain
Federico DELBONIS; Guillermo DURAN,20187,Tennis,doubles men,rio-2016,GameTeam,,17,Argentina
Robin HAASE; Jean-Julien ROJER,20188,Tennis,doubles men,rio-2016,GameTeam,,17,Netherlands
Christopher GUCCIONE; John PEERS,20189,Tennis,doubles men,rio-2016,GameTeam,,17,Australia
Alexander BURY; Max MIRNYI,20190,Tennis,doubles men,rio-2016,GameTeam,,17,Belarus
Gael MONFILS; Jo-Wilfried TSONGA,20191,Tennis,doubles men,rio-2016,GameTeam,,17,France
Marcus DANIELL; Michael VENUS,20192,Tennis,doubles men,rio-2016,GameTeam,,17,New Zealand
Andrej MARTIN; Igor ZELENAY,20193,Tennis,doubles men,rio-2016,GameTeam,,17,Slovakia
Illya MARCHENKO; Denys MOLCHANOV,20194,Tennis,doubles men,rio-2016,GameTeam,,17,Ukraine
Andy MURRAY; Jamie MURRAY,20195,Tennis,doubles men,rio-2016,GameTeam,,17,Great Britain
Ekaterina MAKAROVA; Elena VESNINA,20260,Tennis,doubles women,rio-2016,GameTeam,GOLD,1,Russian Federation
Timea BACSINSZKY; Martina HINGIS,20261,Tennis,doubles women,rio-2016,GameTeam,SILVER,2,Switzerland
Lucie SAFAROVA; Barbora STRYCOVA,20262,Tennis,doubles women,rio-2016,GameTeam,BRONZE,3,Czech Republic
Andrea HLAVACKOVA; Lucie HRADECKA,20263,Tennis,doubles women,rio-2016,GameTeam,,4,Czech Republic
Sara ERRANI; Roberta VINCI,20264,Tennis,doubles women,rio-2016,GameTeam,,5,Italy
Garbine MUGURUZA; Carla SUAREZ NAVARRO,20265,Tennis,doubles women,rio-2016,GameTeam,,5,Spain
Hao-Ching CHAN; Yung-Jan CHAN,20266,Tennis,doubles women,rio-2016,GameTeam,,5,Chinese Taipei
Daria KASATKINA; Svetlana KUZNETSOVA,20267,Tennis,doubles women,rio-2016,GameTeam,,5,Russian Federation
Eugenie BOUCHARD; Gabriela DABROWSKI,20268,Tennis,doubles women,rio-2016,GameTeam,,9,Canada
Yifan XU; Saisai ZHENG,20269,Tennis,doubles women,rio-2016,GameTeam,,9,People's Republic of China
Kirsten FLIPKENS; Yanina WICKMAYER,20270,Tennis,doubles women,rio-2016,GameTeam,,9,Belgium
Andreea MITU; Raluca OLARU,20271,Tennis,doubles women,rio-2016,GameTeam,,9,Romania
Bethanie MATTEK-SANDS; Coco VANDEWEGHE,20272,Tennis,doubles women,rio-2016,GameTeam,,9,United States of America
Johanna KONTA; Heather WATSON,20273,Tennis,doubles women,rio-2016,GameTeam,,9,Great Britain
Shuai PENG; Shuai ZHANG,20274,Tennis,doubles women,rio-2016,GameTeam,,9,People's Republic of China
Misaki DOI; Eri HOZUMI,20275,Tennis,doubles women,rio-2016,GameTeam,,9,Japan
Serena WILLIAMS; Venus WILLIAMS,20276,Tennis,doubles women,rio-2016,GameTeam,,17,United States of America
Klaudia JANS-IGNACIK; Paula KANIA,20277,Tennis,doubles women,rio-2016,GameTeam,,17,Poland
Liudmyla KICHENOK,20278,Tennis,doubles women,rio-2016,GameTeam,,17,Ukraine
Angelique KERBER; Andrea PETKOVIC,20279,Tennis,doubles women,rio-2016,GameTeam,,17,Germany
Paula Cristina GONCALVES; Teliana PEREIRA,20280,Tennis,doubles women,rio-2016,GameTeam,,17,Brazil
Yaroslava SHVEDOVA; Galina VOSKOBOEVA,20281,Tennis,doubles women,rio-2016,GameTeam,,17,Kazakhstan
Timea BABOS; Reka-Luca JANI,20282,Tennis,doubles women,rio-2016,GameTeam,,17,Hungary
Anastasia RODIONOVA; Arina RODIONOVA,20283,Tennis,doubles women,rio-2016,GameTeam,,17,Australia
Daria GAVRILOVA; Samantha STOSUR,20284,Tennis,doubles women,rio-2016,GameTeam,,17,Australia
Anabel MEDINA GARRIGUES; Arantxa PARRA-SANTONJA,20285,Tennis,doubles women,rio-2016,GameTeam,,17,Spain
Jelena JANKOVIC; Aleksandra KRUNIC,20286,Tennis,doubles women,rio-2016,GameTeam,,17,Serbia
Irina-Camelia BEGU; Monica NICULESCU,20287,Tennis,doubles women,rio-2016,GameTeam,,17,Romania
Olga SAVCHUK; Elina SVITOLINA,20288,Tennis,doubles women,rio-2016,GameTeam,,17,Ukraine
Sania MIRZA; Prarthana G. THOMBARE,20289,Tennis,doubles women,rio-2016,GameTeam,,17,India
Anna-Lena GROENEFELD; Laura SIEGEMUND,20290,Tennis,doubles women,rio-2016,GameTeam,,17,Germany
Caroline GARCIA; Kristina MLADENOVIC,20291,Tennis,doubles women,rio-2016,GameTeam,,17,France
Bethanie MATTEK-SANDS; Jack SOCK,20292,Tennis,mixed doubles mixed,rio-2016,GameTeam,GOLD,1,United States of America
Venus WILLIAMS; Rajeev RAM,20293,Tennis,mixed doubles mixed,rio-2016,GameTeam,SILVER,2,United States of America
Lucie HRADECKA; Radek STEPANEK,20294,Tennis,mixed doubles mixed,rio-2016,GameTeam,BRONZE,3,Czech Republic
Sania MIRZA; Rohan BOPANNA,20295,Tennis,mixed doubles mixed,rio-2016,GameTeam,,4,India
Teliana PEREIRA; Marcelo MELO,20296,Tennis,mixed doubles mixed,rio-2016,GameTeam,,5,Brazil
Irina-Camelia BEGU; Horia TECAU,20297,Tennis,mixed doubles mixed,rio-2016,GameTeam,,5,Romania
Heather WATSON; Andy MURRAY,20298,Tennis,mixed doubles mixed,rio-2016,GameTeam,,5,Great Britain
Roberta VINCI; Fabio FOGNINI,20299,Tennis,mixed doubles mixed,rio-2016,GameTeam,,5,Italy
Caroline GARCIA; Nicolas MAHUT,20300,Tennis,mixed doubles mixed,rio-2016,GameTeam,,9,France
Johanna KONTA; Jamie MURRAY,20301,Tennis,mixed doubles mixed,rio-2016,GameTeam,,9,Great Britain
Agnieszka RADWANSKA; Lukasz KUBOT,20302,Tennis,mixed doubles mixed,rio-2016,GameTeam,,9,Poland
Carla SUAREZ NAVARRO; David FERRER,20303,Tennis,mixed doubles mixed,rio-2016,GameTeam,,9,Spain
Samantha STOSUR; John PEERS,20304,Tennis,mixed doubles mixed,rio-2016,GameTeam,,9,Australia
Kiki BERTENS; Jean-Julien ROJER,20305,Tennis,mixed doubles mixed,rio-2016,GameTeam,,9,Netherlands
Kristina MLADENOVIC; Pierre-Hugues HERBERT,20306,Tennis,mixed doubles mixed,rio-2016,GameTeam,,9,France
Garbine MUGURUZA; Rafael NADAL,20307,Tennis,mixed doubles mixed,rio-2016,GameTeam,,DNS,Spain
Beat HEFTI; Alex BAUMANN,20308,Bobsleigh,two-man men,sochi-2014,GameTeam,GOLD,1,Switzerland
Steven HOLCOMB; Steven LANGTON,20309,Bobsleigh,two-man men,sochi-2014,GameTeam,SILVER,2,United States of America
Oskars MELBARDIS; Daumants DREISKENS,20310,Bobsleigh,two-man men,sochi-2014,GameTeam,BRONZE,3,Latvia
Justin KRIPPS; Bryan BARNETT,20311,Bobsleigh,two-man men,sochi-2014,GameTeam,,5,Canada
Christopher SPRING; Jesse LUMSDEN,20312,Bobsleigh,two-man men,sochi-2014,GameTeam,,6,Canada
Francesco FRIEDRICH; Jannis BAECKER,20313,Bobsleigh,two-man men,sochi-2014,GameTeam,,7,Germany
Lyndon RUSH; Lascelles BROWN,20314,Bobsleigh,two-man men,sochi-2014,GameTeam,,8,Canada
Rico PETER; Juerg EGGER,20315,Bobsleigh,two-man men,sochi-2014,GameTeam,,9,Switzerland
Thomas FLORSCHUETZ; Kevin KUSKE,20316,Bobsleigh,two-man men,sochi-2014,GameTeam,,10,Germany
Cory BUTNER; Christopher FOGT,20317,Bobsleigh,two-man men,sochi-2014,GameTeam,,11,United States of America
Nick CUNNINGHAM; Dallas ROBINSON,20318,Bobsleigh,two-man men,sochi-2014,GameTeam,,12,United States of America
Simone BERTAZZO; Simone FONTANA,20319,Bobsleigh,two-man men,sochi-2014,GameTeam,,13,Italy
Maximilian ARNDT; Alexander ROEDIGER,20320,Bobsleigh,two-man men,sochi-2014,GameTeam,,14,Germany
Oskars KIBERMANIS; Vairis LEIBOMS,20321,Bobsleigh,two-man men,sochi-2014,GameTeam,,15,Latvia
Nicolae ISTRATE; Florin Cezar CRACIUN,20322,Bobsleigh,two-man men,sochi-2014,GameTeam,,16,Romania
Yunjong WON; Youngwoo SEO,20323,Bobsleigh,two-man men,sochi-2014,GameTeam,,17,Republic of Korea
Edwin VAN CALKER; Bror VAN DER ZIJDE,20324,Bobsleigh,two-man men,sochi-2014,GameTeam,,18,Netherlands
Loic COSTERG; Romain HEINRICH,20325,Bobsleigh,two-man men,sochi-2014,GameTeam,,19,France
Patrice SERVELLE; Sebastien GATTUSO,20326,Bobsleigh,two-man men,sochi-2014,GameTeam,,20,Monaco
Benjamin MAIER; Markus SAMMER,20327,Bobsleigh,two-man men,sochi-2014,GameTeam,,21,Austria
Lamin DEEN; John BAINES,20328,Bobsleigh,two-man men,sochi-2014,GameTeam,,22,Great Britain
Jan VRBA; Michal VACEK,20329,Bobsleigh,two-man men,sochi-2014,GameTeam,,23,Czech Republic
Donghyun KIM,20330,Bobsleigh,two-man men,sochi-2014,GameTeam,,24,Republic of Korea
Heath SPENCE; Duncan HARVEY,20331,Bobsleigh,two-man men,sochi-2014,GameTeam,,25,Australia
D. Kupczyk DAWID KUPCZYK; Pawel MROZ,20332,Bobsleigh,two-man men,sochi-2014,GameTeam,,26,Poland
Hiroshi SUZUKI; Hisashi MIYAZAKI,20333,Bobsleigh,two-man men,sochi-2014,GameTeam,,27,Japan
Winston WATTS; Marvin DIXON,20334,Bobsleigh,two-man men,sochi-2014,GameTeam,,28,Jamaica
Vuk RADENOVIC; Aleksandar BUNDALO,20335,Bobsleigh,two-man men,sochi-2014,GameTeam,,DNF,Serbia
Alexsandr ZUBKOV,20336,Bobsleigh,two-man men,sochi-2014,GameTeam,,DSQ,Russian Federation
Maxim BELUGIN,20337,Bobsleigh,two-man men,sochi-2014,GameTeam,,DSQ,Russian Federation
Kaillie HUMPHRIES; Heather MOYSE,20338,Bobsleigh,two-woman women,sochi-2014,GameTeam,GOLD,1,Canada
Elana MEYERS; Lauryn WILLIAMS,20339,Bobsleigh,two-woman women,sochi-2014,GameTeam,SILVER,2,United States of America
Jamie GREUBEL POSER; Aja EVANS,20340,Bobsleigh,two-woman women,sochi-2014,GameTeam,BRONZE,3,United States of America
Esme KAMPHUIS; Judith VIS,20341,Bobsleigh,two-woman women,sochi-2014,GameTeam,,4,Netherlands
Sandra KIRIASIS; Franziska FRITZ-GLAHN,20342,Bobsleigh,two-woman women,sochi-2014,GameTeam,,5,Germany
Elfje WILLEMSEN; Hanna Emilie MARIEN,20343,Bobsleigh,two-woman women,sochi-2014,GameTeam,,6,Belgium
Cathleen MARTINI; Christin SENKEL,20344,Bobsleigh,two-woman women,sochi-2014,GameTeam,,7,Germany
Fabienne MEYER; Tanja MAYER,20345,Bobsleigh,two-woman women,sochi-2014,GameTeam,,8,Switzerland
Anja SCHNEIDERHEINZE; Stephanie SCHNEIDER,20346,Bobsleigh,two-woman women,sochi-2014,GameTeam,,9,Germany
Jazmine FENLATOR-VICTORIAN; Lolo JONES,20347,Bobsleigh,two-woman women,sochi-2014,GameTeam,,10,United States of America
Paula WALKER; Rebekah WILSON,20348,Bobsleigh,two-woman women,sochi-2014,GameTeam,,11,Great Britain
Olga FYODOROVA; Liudmila UDOBKINA,20349,Bobsleigh,two-woman women,sochi-2014,GameTeam,,12,Russian Federation
Jennifer CIOCHETTI; Chelsea VALOIS,20350,Bobsleigh,two-woman women,sochi-2014,GameTeam,,13,Canada
Astrid LOCH-WILKINSON; Jana PITTMAN,20351,Bobsleigh,two-woman women,sochi-2014,GameTeam,,14,Australia
Astrid LOCH-WILKINSON; Jana PITTMAN,20352,Bobsleigh,two-woman women,sochi-2014,GameTeam,,15,Austria
Nadezhda SERGEEVA; Nadezhda PALEYEVA,20353,Bobsleigh,two-woman women,sochi-2014,GameTeam,,16,Russian Federation
Maria Adela CONSTANTIN; Andreea GRECU,20354,Bobsleigh,two-woman women,sochi-2014,GameTeam,,17,Romania
Sunok KIM; Mihwa SHIN,20355,Bobsleigh,two-woman women,sochi-2014,GameTeam,,18,Republic of Korea
Fabiana SANTOS; Sally Mayara DA SILVA,20356,Bobsleigh,two-woman women,sochi-2014,GameTeam,,19,Brazil
Iivo NISKANEN; Sami JAUHOJAERVI,22250,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,GOLD,1,Finland
Maxim VYLEGZHANIN; Nikita KRIUKOV,22251,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,SILVER,2,Russian Federation
Emil JOENSSON; Teodor PETERSON,22252,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,BRONZE,3,Sweden
Ola Vigen HATTESTAD; Petter NORTHUG JR.,22253,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,4,Norway
Dario COLOGNA; Gianluca COLOGNA,22254,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,5,Switzerland
Simeon HAMILTON; Erik BJORNSEN,22255,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,6,United States of America
Hannes DOTZLER; Tim TSCHARNKE,22256,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,7,Germany
Nikolay CHEBOTKO; Alexey POLTORANIN,22257,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,8,Kazakhstan
Martin JAKS; Ales RAZYM,22258,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,9,Czech Republic
Cyril MIRANDA; Jean Marc GAILLARD,22259,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,10,France
Federico PELLEGRINO; Dietmar NOECKLER,22260,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,11,Italy
Devon KERSHAW; Alex HARVEY,22261,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,12,Canada
Hiroyuki MIYAZAWA; Yuichi ONDA,22262,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,13,Japan
Peeter KUMMEL; Raido RANKEL,22263,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,14,Estonia
Maciej KRECZMER; Maciej STAREGA,22264,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,15,Poland
Harald WURM; Max HAUKE,22265,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,16,Austria
Peter MLYNAR; Martin BAJCICAK,22266,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,17,Slovakia
Florin Daniel PRIPICI; Paul Constantin PEPENE,22267,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,18,Romania
Andrey GRIDIN; Veselin TSINZOV,22268,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,19,Bulgaria
Ruslan PEREKHODA,22269,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,20,Ukraine
Phillip BELLINGHAM; Callum WATSON,22270,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,21,Australia
Andrew YOUNG; Andrew MUSGRAVE,22271,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,DNF,Great Britain
Qinghai SUN; Wenlong XU,22272,Cross Country Skiing,Team sprint men,sochi-2014,GameTeam,,DNS,People's Republic of China
Ingvild Flugstad OESTBERG; Marit BJOERGEN,22273,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,GOLD,1,Norway
Aino-Kaisa SAARINEN; Kerttu NISKANEN,22274,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,SILVER,2,Finland
Ida INGEMARSDOTTER; Stina NILSSON,22275,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,BRONZE,3,Sweden
Stefanie BOEHLER; Denise HERRMANN,22276,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,4,Germany
Sylwia JASKOWIEC; Justyna KOWALCZYK,22277,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,5,Poland
Bettina GRUBER; Seraina BONER,22278,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,6,Switzerland
Sophie CALDWELL; Kikkan RANDALL,22279,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,7,United States of America
Katerina SMUTNA; Teresa STADLOBER,22280,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,8,Austria
Alenka CEBASEK; Katja VISNAR,22281,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,9,Slovenia
Perianne JONES; Daria GAIAZOVA,22282,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,10,Canada
Aurore JEAN; Celia AYMONIER,22283,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,11,France
Ilaria DEBERTOLIS; Gaia VUERICH,22284,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,12,Italy
Alena PROCHAZKOVA; Daniela KOTSCHOVA,22285,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,13,Slovakia
Dandan MAN; Hongxue LI,22286,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,14,People's Republic of China
Yelena KOLOMINA; Anastasia SLONOVA,22287,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,15,Kazakhstan
Anastasia DOTSENKO; Julia IVANOVA,22288,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,DSQ,Russian Federation
Kateryna SERDYUK,22289,Cross Country Skiing,Team sprint women,sochi-2014,GameTeam,,DNS,Ukraine
Meryl DAVIS; Charlie WHITE,22794,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,GOLD,1,United States of America
Tessa VIRTUE; Scott MOIR,22795,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,SILVER,2,Canada
Nikita KATSALAPOV,22796,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,BRONZE,3,Russian Federation
Nathalie PECHALAT; Fabian BOURZAT,22797,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,4,France
Ekaterina BOBROVA,22798,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,5,Russian Federation
Anna CAPPELLINI; Luca LANOTTE,22799,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,6,Italy
Kaitlyn WEAVER; Andrew POJE,22800,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,7,Canada
Madison CHOCK; Evan BATES,22801,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,8,United States of America
Maia SHIBUTANI; Alex SHIBUTANI,22802,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,9,United States of America
Penny COOMES; Nicholas BUCKLAND,22803,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,10,Great Britain
Nelli ZHIGANSHINA; Alexander GAZSI,22804,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,11,Germany
Julia ZLOBINA; Alexei SITNIKOV,22805,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,12,Azerbaijan
Sara HURTADO; Adrian DIAZ,22806,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,13,Spain
Charlene GUIGNARD; Marco FABBRI,22807,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,14,Italy
Pernelle CARRON; Lloyd JONES,22808,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,15,France
Victoria SINITSINA; Ruslan ZHIGANSHIN,22809,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,16,Russian Federation
Isabella TOBIAS; Deividas STAGNIUNAS,22810,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,17,Lithuania
Alexandra PAUL; Mitchell ISLAM,22811,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,18,Canada
Tanja KOLBE; Stefano CARUSO,22812,Figure skating,Ice dancing mixed,sochi-2014,GameTeam,,19,Germany
